delta;t_regular_lambda_re;t_regular_lambda_im;r_regular_lambda_re;r_regular_lambda_im;t_random_lambda_re;t_random_lambda_im;r_random_lambda_re;r_random_lambda_im;t_regular_dualv_re;t_regular_dualv_im;r_regular_dualv_re;r_regular_dualv_im;t_random_dualv_re;t_random_dualv_im;r_random_dualv_re;r_random_dualv_im
-0.018044000000000001;-0.18432080913253071;-0.64217586138066762;-0.33033727458690509;0.059507956933689481;-0.6972516036919818;-0.1932596537852205;-0.066563718925942802;0.031363436830244028;-0.18432080913289037;-0.64217586138254612;-0.33044357486734643;0.058911704546939545;-0.19516349658190624;-0.63739179669294566;-0.3211207738996022;0.059032221480481102
-0.01804;-0.18035347247917674;-0.6430377887683929;-0.33115630919877198;0.058302052708090496;-0.69606539751793606;-0.19707371161169782;-0.066930821685654909;0.031940553430746338;-0.18035347247820227;-0.64303778876495543;-0.33126040804221907;0.057704458931055427;-0.19119596929957422;-0.63830627298125353;-0.32194301671435699;0.057888083263364323
-0.018036;-0.17638087931599919;-0.64387803398688781;-0.33196113069941963;0.05708655250315154;-0.69485679908553311;-0.20088363361370054;-0.067304670664265279;0.032514537764543466;-0.17638087931573132;-0.64387803398635524;-0.33206301181416997;0.056487643654718887;-0.18722317608561423;-0.63919872342392481;-0.32275151351437614;0.056734340964989471
-0.018031999999999999;-0.17240310817527243;-0.64469658664275697;-0.3327516115776597;0.0558616113637228;-0.69362580327787571;-0.20468927762697078;-0.067685241654319522;0.033085308292597086;-0.17240310817577803;-0.64469658664535567;-0.33285125896037321;0.055261413973414206;-0.18324520248216375;-0.64006914197903608;-0.32354613892457273;0.055571148439875824
-0.018027999999999999;-0.16842023674399942;-0.64549343597392239;-0.33352762574818151;0.054627385864056209;-0.69237240597709349;-0.20849050123657054;-0.068072509439510279;0.033652783558992226;-0.1684202367442745;-0.64549343597520414;-0.33362502368883573;0.054025926670710864;-0.17926213311306571;-0.64091752234206423;-0.32432676907868552;0.054398661001098497
-0.018024000000000002;-0.16443234187574157;-0.6462685708214243;-0.33428904856135117;0.0533840340981869;-0.69109660406733686;-0.2122871617857206;-0.068466447792669416;0.034216882203392827;-0.16443234187595543;-0.64626857082270939;-0.33438418164905082;0.052781340048709095;-0.17527405169682544;-0.64174385792441879;-0.32509328162869888;0.053217035407906108
-0.018020000000000001;-0.1604394996053386;-0.64702197961433472;-0.33503575682033304;0.052131715674000233;-0.68979839543761434;-0.21607911638477997;-0.068867029473922925;0.034777522973583649;-0.16043949960494658;-0.64702197961312202;-0.33512860994129573;0.051527813918350485;-0.17128104105593187;-0.64254814181724007;-0.32584555575259555;0.052026429852814193
-0.018016000000000001;-0.15644178515956605;-0.64775365033195165;-0.33576762878579713;0.050870591701248351;-0.68847777898455786;-0.21986622192016314;-0.069274226228985547;0.03533462473806525;-0.15644178515962248;-0.64775365033285714;-0.33585818712873589;0.05026550959104157;-0.16728318313145293;-0.64333036677368116;-0.32658347216498035;0.050827003950370528
-0.018012;-0.15243927297547769;-0.64846357050207337;-0.33648454419732593;0.049600824787768477;-0.68713475461506812;-0.22364833506332821;-0.069688008787618064;0.035888106498707127;-0.15243927297453042;-0.64846357049808701;-0.33657279325206274;0.048994589871666661;-0.1632805589940147;-0.64409052517701992;-0.32730691312974119;0.049618918727192103
-0.018008;-0.14843203670354943;-0.64915172712431768;-0.33718638427110259;0.048322579024713201;-0.68576932324880691;-0.22742531227980478;-0.070108346862240975;0.036437887403470003;-0.14843203670313679;-0.64915172712273639;-0.33727230983728163;0.047715219048382454;-0.15927324885588609;-0.6448286090076738;-0.32801576246641884;0.048402336608905701
-0.018003999999999999;-0.14442014923740124;-0.64981810671519202;-0.33787303172815042;0.047036019985830221;-0.68438148682060307;-0.23119700983822966;-0.070535209146713435;0.036983886759177721;-0.14442014923695204;-0.64981810671363194;-0.33795661991285858;0.046427562886900316;-0.15526133208948389;-0.64554460983822182;-0.32870990556528668;0.047177421411478487
-0.018000000000000002;-0.14040368271520956;-0.6504626952203143;-0.33854437079339389;0.04574131471369209;-0.68297124828272771;-0.23496328381942924;-0.070968563315262759;0.037526024044346691;-0.14040368271518724;-0.65046269522054245;-0.33862560801260638;0.045131788618502776;-0.15124488723630522;-0.64623851878257854;-0.32938922938867077;0.045944338326355097
-0.017996000000000002;-0.13638270854307177;-0.65108547802455741;-0.33920028721242551;0.044438631714021307;-0.68153861160705587;-0.23872399012548104;-0.071408376021575126;0.038064218922069022;-0.13638270854289733;-0.65108547802427519;-0.33927916019848259;0.043828064936843873;-0.14722399202409334;-0.64691032648373414;-0.3300536224913081;0.044703253914396245
-0.017992000000000001;-0.13235729740688071;-0.65168643990857711;-0.339840668264001;0.04312814094804842;-0.68008358178710493;-0.24247898448888322;-0.071854612898063094;0.038598391252949546;-0.13235729740697724;-0.65168643990960462;-0.33991716406240974;0.042516561985851888;-0.14319872338253842;-0.64756002308612737;-0.33070297502066343;0.043454336091013637
-0.017988000000000001;-0.12832751929204836;-0.6522655650380158;-0.34046540276948062;0.041810013823841516;-0.67860616483993852;-0.24622812248162457;-0.07230723855527553;0.039128461108083296;-0.12832751929260189;-0.65226556504173072;-0.34053950874636452;0.041197451355373976;-0.13916915745868647;-0.64818759821175043;-0.3313371787345028;0.042197754118968547
-0.017984;-0.1242934434997796;-0.65282283693700716;-0.34107438110979976;0.040484423190538445;-0.67710636780797739;-0.24997125952439977;-0.072766216581487853;0.039654348782090218;-0.12429344349974711;-0.65282283693747833;-0.34114608494777482;0.039870906070908145;-0.13513536963281045;-0.64879304093057633;-0.33195612700435806;0.040933678595445555
-0.017979999999999999;-0.12025513866007234;-0.65335823843701701;-0.34166749522851014;0.039151543327642147;-0.67558419876068454;-0.25370825089572968;-0.073231509542452014;0.040175974806189702;-0.12025513866017866;-0.65335823843839413;-0.34173678493625181;0.038537100587979198;-0.13109743453445635;-0.64937633973372288;-0.33255971482987101;0.039662281443509896
-0.017975999999999999;-0.11621267275716535;-0.6538717516932353;-0.34224463865464122;0.037811549941442257;-0.67403966679609117;-0.25743895174116338;-0.073703078981315021;0.04069325996131222;-0.11621267275728822;-0.65387175169440881;-0.34231150256317883;0.037196210783821328;-0.12705542606184589;-0.64993748251641648;-0.33314783884616789;0.038383735901239099
-0.017972000000000002;-0.11216611314347519;-0.65436335813513813;-0.34280570650784425;0.036464620155210944;-0.6724727820422397;-0.26116321708250356;-0.074180885418702797;0.041206125291269435;-0.11216611314379572;-0.65436335813763502;-0.34287013327776711;0.035848413951170291;-0.12300941739857368;-0.65047645655141217;-0.33372039733726289;0.037098216512902168
-0.017968000000000001;-0.10811552656023232;-0.65483303845016327;-0.34335059551427421;0.035110932503297235;-0.67088355565850388;-0.26488090182692814;-0.074664888352973427;0.041714492115935461;-0.10811552655980118;-0.65483303844825169;-0.34341257413364595;0.034493888789456646;-0.11895948103069345;-0.65099324845475703;-0.33427729024058578;0.035805899117346864
-0.017964000000000001;-0.1040609791553984;-0.65528077255001371;-0.34387920401582722;0.033750666923036771;-0.6692719998367741;-0.26859186077627162;-0.075155046260642358;0.04221828204448666;-0.10406097915516921;-0.65528077254882955;-0.34393872380458568;0.033132815398745165;-0.11490568876862707;-0.65148784417935113;-0.33481841915988331;0.034506960839402183
-0.01796;-0.10000253650598416;-0.65570653955923941;-0.34439143198572497;0.032384004748758473;-0.66763812780249299;-0.27229594863623025;-0.075651316596978074;0.042717416988670147;-0.10000253650609361;-0.65570653956066971;-0.34444848259978661;0.031765375273398559;-0.11084811176250738;-0.65196022897163597;-0.33534368737787823;0.033201580081161586
-0.017956;-0.09594026363825757;-0.65611031779143358;-0.34488718104254723;0.031011128705178307;-0.6659819538156414;-0.27599302002554071;-0.076153655796764322;0.043211819176091293;-0.095940263638544077;-0.65611031779415674;-0.34494175247198361;0.030391751294029035;-0.10678682052503105;-0.65241038736096479;-0.33585299986179862;0.03188993651112737
-0.017951999999999999;-0.091874225048687377;-0.65649208472264198;-0.34536635446057029;0.02963222289995467;-0.66430349317151582;-0.27968292948521861;-0.076662019275241022;0.043701411163546665;-0.091874225048231187;-0.65649208471984233;-0.34541843703137504;0.029012127720959763;-0.10272188495040428;-0.6528383031310514;-0.33634626327457934;0.030572211055461273
-0.017948000000000002;-0.087804484723361442;-0.65685181695145289;-0.3458288571795754;0.028247472816299874;-0.66260276220146053;-0.28336553148778487;-0.077176361429213219;0.044186115850375213;-0.087804484723392098;-0.65685181695224149;-0.34587844156308828;0.027626690188755972;-0.0986533743361247;-0.65324395930305212;-0.33682338598928174;0.029248585889916651
-0.017944000000000002;-0.083731106164971481;-0.65718949021247297;-0.34627459582655062;0.026857065308466418;-0.66087977827338473;-0.28704068044647524;-0.077696635638342809;0.044665856491835833;-0.083731106165056232;-0.65718949021408113;-0.3463216730340104;0.026235625697909461;-0.094581357402469091;-0.65362733809990481;-0.33728427809325678;0.027919244429169834
-0.017940000000000001;-0.079654152411827744;-0.65750507932582014;-0.34670347872453333;0.025461188594076919;-0.65913455979228119;-0.29070823072442381;-0.078222794266596493;0.045140556712504061;-0.079654152411827203;-0.65750507932656876;-0.34674804011043853;0.02483912260949939;-0.090505902316093859;-0.65398842093612664;-0.33772885140277947;0.026584371319194545
-0.017936000000000001;-0.075573686062314099;-0.65779855818283062;-0.34711541590434686;0.024060032247362889;-0.65736712620049487;-0.2943680366438633;-0.078754788663891656;0.045610140519693088;-0.075573686061717396;-0.65779855817807009;-0.3471574531713349;0.023437370638554431;-0.086427076710929751;-0.65432718838648773;-0.33815701947306198;0.025244152428303721
-0.017932;-0.071489769296975411;-0.6580698997079335;-0.34751031911768571;0.022653787192853912;-0.65557749797794374;-0.29801995249533247;-0.079292569167903129;0.046074532316890966;-0.07148976929746953;-0.65806989971381613;-0.34754982432092452;0.0220305608475325;-0.08234494771260556;-0.65464362017563704;-0.33856869760797215;0.023898774838264761
-0.017927999999999999;-0.067402463909041019;-0.6583190758969597;-0.34788810186368979;0.021242645701287952;-0.65376569664221063;-0.30166383254682633;-0.079836085106051391;0.046533656917212625;-0.067402463908913746;-0.65831907589661776;-0.3479250674017465;0.020618885639826327;-0.07825958195941006;-0.6549376951382393;-0.33896380286979366;0.022548426835765429
-0.017923999999999999;-0.063311831320140066;-0.65854605770774255;-0.34824867938329729;0.019826801379870383;-0.65193174474847904;-0.30529953105297319;-0.0803852847976671;0.046987439556861001;-0.063311831319647571;-0.658546057703425;-0.34828309801307961;0.01920253875428423;-0.074171045628162471;-0.65520939121601585;-0.3393422540943738;0.021193297904740269
-0.017920000000000002;-0.059217932611847539;-0.65875081509658018;-0.34859196868713721;0.01840644916858325;-0.65007566588938193;-0.30892690226412189;-0.080940115556335124;0.047435805908601331;-0.059217932611909607;-0.65875081509819577;-0.34862383352118537;0.017781715258354633;-0.070079404457703443;-0.65545868542976427;-0.33970397189803669;0.019833578717294641
-0.017916000000000001;-0.055120828551146202;-0.65893331699813118;-0.34891788856943068;0.016981785333762527;-0.64819748469469507;-0.31254580043555708;-0.08150052369241817;0.047878682095252055;-0.055120828551112791;-0.65893331699907587;-0.34894719307502631;0.016356611542074195;-0.06598472377241428;-0.65568555384707339;-0.34004887868992661;0.018469461125860311
-0.017912000000000001;-0.051020579614569114;-0.65909353127787818;-0.34922635961855625;0.01555300746143156;-0.64629722683095414;-0.3161560798365024;-0.082066454515750814;0.048315994703161259;-0.051020579614365673;-0.65909353127606618;-0.34925309762217177;0.014927425312302409;-0.06188706850929352;-0.6558899715793749;-0.34037689868445881;0.017101138155189186
-0.017908;-0.046917246016389129;-0.65923142472371699;-0.34951730423205774;0.014120314451387969;-0.6443749190009016;-0.3197575947592235;-0.08263785233852268;0.048747670795702421;-0.04691724601617582;-0.65923142472169538;-0.34954146992345436;0.013494355586390764;-0.057786503242614001;-0.65607191275291465;-0.34068795791242085;0.015728803994334063
-0.017904;-0.04281088773660327;-0.65934696303611973;-0.3497906466374191;0.012683906511759315;-0.64243058894282046;-0.3233501995281079;-0.083214660478341959;0.049173637926768723;-0.042810887736399607;-0.65934696303443763;-0.34981223456900085;0.012057602686360415;-0.053683092210535972;-0.65623135049156711;-0.34098198423325216;0.014352653988821297
-0.017899999999999999;-0.03870156454789786;-0.65944011079195031;-0.35004631290193233;0.011243985152425062;-0.64046426542981361;-0.32693374850862805;-0.083796821261463567;0.049593824154256616;-0.038701564547845721;-0.6594401107927722;-0.350065317991545;0.010617368232649723;-0.049576899341024917;-0.65636825689143496;-0.34125890734493419;0.012972884632518876
-0.017896000000000002;-0.034589336045123882;-0.65951083143830858;-0.35028423095198613;0.0098007531794398299;-0.63847597826884361;-0.33050809611636628;-0.08438427602621823;0.050008158053555213;-0.034589336045057061;-0.65951083143951061;-0.3503006484840881;0.0091738551383595997;-0.045467988279643247;-0.65648260300445849;-0.3415186587977434;0.01158969356029033
-0.017892000000000002;-0.030474261673867981;-0.65955908727029666;-0.35050433058929165;0.0083544146889479431;-0.63646575829975793;-0.33407309682595354;-0.084976965126610876;0.050416568731025332;-0.030474261673959016;-0.6595590872744912;-0.35051815621719973;0.0077272676032760935;-0.041356422417631704;-0.65657435883142667;-0.34176117200767286;0.010203279540171669
-0.017888000000000001;-0.026356400760260645;-0.65958483941078661;-0.35070654350527469;0.0069051750611867921;-0.63443363739415015;-0.33762860517998183;-0.085574827936099926;0.050818985837466232;-0.026356400760121627;-0.65958483940986445;-0.3507177732537668;0.0062778111077863288;-0.037242264918458716;-0.65664349327707261;-0.34198638226743039;0.0088138424658519739
-0.017884000000000001;-0.022235812540403976;-0.65958804777961799;-0.35089080329757549;0.0054532409545269772;-0.63237964845409278;-0.34117447579789556;-0.086177802851560251;0.05121533958157088;-0.022235812540359796;-0.65958804778097302;-0.35089943356590358;0.0048256924069423317;-0.033125578748217956;-0.65668997416076236;-0.34219422675926564;0.0074215833489464228
-0.01788;-0.018112556192583434;-0.65956867110941031;-0.35105704549097372;0.0039988202996487435;-0.63030382541080565;-0.34471056338479839;-0.086785827297425552;0.051605560743376355;-0.018112556192544114;-0.65956867111161688;-0.35106307305298146;0.0033711195244313032;-0.029006426703655531;-0.65671376818168536;-0.34238464456911466;0.0060267043116723823
-0.017876;-0.013986690866988744;-0.65952666689295092;-0.35120520755190959;0.0025421222933823787;-0.62820620322310561;-0.34823672274029677;-0.087398837730022549;0.051989580687685166;-0.013986690866899132;-0.6595266668930353;-0.35120862955751536;0.0019143017465774643;-0.024884871441636928;-0.65671484089791354;-0.34255757669821008;0.0046294085793190803
-0.017871999999999999;-0.0098582757181557082;-0.65946199138556294;-0.35133522890503371;0.0010833573926784877;-0.62608681787587239;-0.35175280876721587;-0.088016769642061024;0.052367331377473292;-0.009858275718101335;-0.65946199138851236;-0.35133604288548298;0.0004554496162130035;-0.020760975510102642;-0.65669315673042161;-0.34271296607935081;0.0032299004728127707
-0.017868000000000002;-0.0057273699372648703;-0.65937459958814881;-0.35144705095513273;-0.00037726269144175721;-0.62394570637828539;-0.3552586764802898;-0.088639557567339489;0.052738745387275923;-0.0057273699371623845;-0.65937459958615441;-0.35144525481892069;-0.0010052250733625962;-0.01663480137753879;-0.65664867891647283;-0.34285075758540823;0.0018283854013521309
-0.017864000000000001;-0.0015940327846262943;-0.65926444521773853;-0.35154061710266332;-0.0018395250001354457;-0.62178290676199865;-0.3587541810148881;-0.089267135085610197;0.053103755916556458;-0.0015940327845175946;-0.65926444521673377;-0.35153620914359307;-0.0024675092847462397;-0.012506411464845827;-0.65658136952661728;-0.34297089805230091;0.0004250698550175582
-0.017860000000000001;0.0025416763766705095;-0.65913148070504324;-0.35161587275996742;-0.0033032153327464397;-0.619598458079199;-0.36223917763552749;-0.08989943482762737;0.05346229680302865;0.0025416763767754547;-0.65913148070691141;-0.35160885165676442;-0.0039311887423943486;-0.008375868176249952;-0.65649118941827578;-0.34307333628280362;-0.00097983860259896922
-0.017856;0.0066796980470457505;-0.65897565718517737;-0.35167276537902808;-0.0047681182535164093;-0.6173924004005602;-0.36571352174447019;-0.090536388480384603;0.053814302535973607;0.0066796980471105615;-0.65897565718313089;-0.35166313019491308;-0.0053960479393344463;-0.0042432339315752821;-0.65637809823897997;-0.34315802306960835;-0.0023861313417938182
-0.017852;0.010819972555783524;-0.65879692445050575;-0.35171124445891278;-0.0062340170973655129;-0.61516477481304754;-0.36917706889021884;-0.09117792679253052;0.054159708269510387;0.010819972555849107;-0.65879692444999127;-0.35169899464886878;-0.006861870143260564;-0.00010857119861493875;-0.65624205440497929;-0.34322491120604282;-0.0037935986741513003
-0.017847999999999999;0.014962440026486296;-0.65859523098284245;-0.35173126157838092;-0.0077006939772150179;-0.61291562341764039;-0.37262967477594328;-0.091823979579968018;0.054498449835838354;0.014962440026574661;-0.65859523098160544;-0.35171639698234919;-0.0083284374030710602;0.0040280574739198841;-0.65608301509236955;-0.3432739555001636;-0.0052020298597329016
-0.017844000000000002;0.019107040341083622;-0.6583705238961487;-0.35173277040338996;-0.0091679297896585833;-0.61064498932695466;-0.37607119526784827;-0.09247447573162644;0.054830463758438759;0.019107040341211166;-0.65837052389735307;-0.35171529125875051;-0.0097955305560026053;0.0081665894229341306;-0.65590093621222123;-0.34330511279657722;-0.00661121311499532
-0.017840000000000002;0.023253713104276721;-0.65812274895680478;-0.35171572671798218;-0.010635504222522766;-0.60835291666272173;-0.37950148640350145;-0.093129343215433064;0.05515568726524523;0.02325371310441109;-0.65812274895847767;-0.35169563365282119;-0.011262929233636778;0.012306961837160546;-0.6556957724073742;-0.3433183419838492;-0.0080209356196780743
-0.017836000000000001;0.027402397606552002;-0.65785185054519879;-0.35168008843941811;-0.012103195761296523;-0.60603945055320863;-0.38292040440006475;-0.09378850908443899;0.055474058301759846;0.027402397606694523;-0.65785185054748285;-0.35165738247763617;-0.012730411869404927;0.016449111722725521;-0.65546747703130004;-0.34331360401643146;-0.009430983524692833
-0.017832000000000001;0.031553032787404428;-0.65755777166184193;-0.35162581564075684;-0.01357078169622866;-0.60370463713047762;-0.38632780566249431;-0.094451899483153579;0.055785515544139692;0.031553032787595157;-0.65755777166411766;-0.35160049820305106;-0.014197755705270161;0.020592975868367117;-0.65521600214382125;-0.34329086192849406;-0.010841141959518344
-0.017828;0.035705557197615805;-0.65724045390627595;-0.35155287057358198;-0.015038038129675035;-0.60134852352760215;-0.38972354679163657;-0.095119439654039101;0.056089998412231716;0.035705557197818732;-0.6572404539081389;-0.35152494348064883;-0.015664736799494726;0.024738490809992054;-0.65494129849348037;-0.34325008085385267;-0.012251195040177118
-0.017824;0.039859908960933159;-0.65689983746443059;-0.35146121768800992;-0.016504739983189465;-0.59897115787568478;-0.39310748459227368;-0.095791053944194349;0.056387447082548794;0.039859908960840497;-0.65689983746125824;-0.35143068316146603;-0.017131130033406376;0.028885592794748286;-0.65464331549934229;-0.34319122803887309;-0.013660925876513845
-0.017819999999999999;0.044016025734982589;-0.6565358610962031;-0.35135082365635317;-0.017970661005197223;-0.59657258930090717;-0.39647947608111805;-0.096466665812222269;0.056677802501214937;0.044016025735150205;-0.65653586109734718;-0.35131768432011867;-0.018596709119152809;0.033034217745453565;-0.65432200126029372;-0.34311427286158647;-0.015070116580128759
-0.017816000000000002;0.048173844673261981;-0.65614846214138312;-0.35122165739657801;-0.019435573778913161;-0.59415286792135213;-0.39983937849466139;-0.097146197835262238;0.05696100639683465;0.048173844673494254;-0.65614846214301437;-0.35118591627973939;-0.020061246608000842;0.037184301222571839;-0.65397730251585617;-0.34301918685153099;-0.016478548272707089
-0.017812000000000001;0.052333302384626308;-0.65573757649773334;-0.35107369009658168;-0.020899249730542236;-0.59171204484381823;-0.40318704929701854;-0.097829571716212399;0.057237001293324603;0.052333302384448416;-0.65573757649376052;-0.35103535063161129;-0.021524513897534191;0.04133577838829245;-0.65360916466097618;-0.34290594370434996;-0.017886001093402895
-0.017808000000000001;0.056494334891470953;-0.65530313859303624;-0.35090689523261759;-0.022361459136431117;-0.5892501721604656;-0.40652234618769112;-0.098516708291135069;0.057505730522677927;0.056494334891616711;-0.65530313859370903;-0.35086596126305958;-0.02298628124088575;0.045488583968155603;-0.65321753172604247;-0.34277451930448055;-0.019292254207777058
-0.017804;0.060656877592447526;-0.6548450814238137;-0.3507212486017634;-0.023821971133274528;-0.58676730294542412;-0.40984512710915277;-0.099207527536823117;0.057767138237662712;0.06065687759254678;-0.65484508142388453;-0.35067772437796257;-0.024446317754458727;0.049642652212798746;-0.6528023463638748;-0.34262489174041538;-0.020697085815498135
-0.0178;0.064820865217687831;-0.6543633365027286;-0.35051672833903524;-0.025280553725284677;-0.58426349125127375;-0.41315525025449901;-0.099901948578560371;0.058021169424471913;0.064820865217545862;-0.65436333649966061;-0.35047061852119099;-0.025904391426611155;0.053797916859642692;-0.65236354984701306;-0.34245704132401578;-0.022100273158668887
-0.017795999999999999;0.068986231787950283;-0.65385783386608076;-0.35029331494463323;-0.02673697379359331;-0.58173879210545176;-0.4164525740748829;-0.10059988969804708;0.058267769915289015;0.068986231787913938;-0.65385783386477581;-0.35024462460902578;-0.027360269128013166;0.057954311093682868;-0.65190108206069564;-0.3422709506153972;-0.023501592531686388
-0.017791999999999999;0.073152910573011459;-0.65332850207633109;-0.35005099131199219;-0.028190997106287207;-0.57919326150653527;-0.41973695728696514;-0.10130126834151376;0.058506886400807138;0.073152910573198615;-0.65332850207722259;-0.3499997259471288;-0.028813716619262065;0.062111767507633482;-0.65141488148822213;-0.34206660443570641;-0.024900819288487558
-0.017788000000000002;0.077320834048139275;-0.65277526820937404;-0.34978974275134644;-0.029642388327458767;-0.57662695642047324;-0.4230082588801809;-0.1020060011279972;0.058738466442654763;0.077320834048343168;-0.6527752682104615;-0.34973590826170642;-0.030264498561827603;0.066270218062173786;-0.65090488521101508;-0.34184398989276737;-0.026297727852658739
-0.017784000000000001;0.081489933851268848;-0.65219805785380458;-0.34950955701850983;-0.031090911027921525;-0.57403993477673398;-0.42626633812398673;-0.10271400385779363;0.058962458485764965;0.081489933850927343;-0.65219805784986629;-0.34945315972318886;-0.031712378527409706;0.070429594045901309;-0.65037102890461851;-0.34160309639938435;-0.027692091726125991
-0.017780000000000001;0.085660140734812762;-0.65159679507161905;-0.34921042433276567;-0.032536327692822803;-0.57143225546430376;-0.42951105457501548;-0.1034251915211056;0.059178811870668042;0.085660140734889742;-0.6515967950717354;-0.3491514709751723;-0.033157119008857865;0.074589826032439382;-0.64981324681610331;-0.34134391569654399;-0.029083683499152132
-0.017776;0.089831384529618599;-0.65097140246688168;-0.34889233741952363;-0.033978399736992682;-0.56880397832769203;-0.43274226808405591;-0.10413947830682463;0.059387476845692885;0.089831384529764802;-0.65097140246706853;-0.34883083515841423;-0.034598481430041933;0.078750843842219004;-0.64923147178750851;-0.34106644187216478;-0.030472274859182497
-0.017772;0.094003594091003881;-0.65032180110735138;-0.34855529152409254;-0.035416887511761828;-0.56615516416278011;-0.43595983880304418;-0.10485677761152624;0.05958840457910633;0.09400359409116199;-0.65032180110783588;-0.34849124794323816;-0.036036226158349983;0.082912576496872961;-0.64862563522061256;-0.34077067138762934;-0.031857636602164001
-0.017767999999999999;0.09817669725936233;-0.64964791057138682;-0.34819928444747666;-0.036851550318875201;-0.56348587471263922;-0.4391636271918839;-0.10557700204860537;0.059781547171161256;0.098176697259114834;-0.64964791056902726;-0.34813270755091669;-0.037470112514070911;0.087074952180110993;-0.64799566709778544;-0.34045660309369069;-0.033239538640754913
-0.017764000000000002;0.10235062080971069;-0.64894964891447615;-0.34782431657145607;-0.038282146421160457;-0.56079617266322968;-0.44235349402520296;-0.10630006345760735;0.059966857666060115;0.10235062080975056;-0.64894964891405083;-0.34775521479109334;-0.038899898785307079;0.091237898192896558;-0.64734149596612323;-0.34012423826201543;-0.034617750017546557
-0.017760000000000001;0.10652529040871651;-0.64822693269239329;-0.34743039088861427;-0.039708433055248182;-0.55808612163906302;-0.44552930039899663;-0.10702587291370996;0.060144290063835398;0.1065252904096476;-0.64822693269784404;-0.34735877308142254;-0.040325342237138136;0.095401340911240168;-0.64666304893932236;-0.33977358059938584;-0.03599203891305143
-0.017756000000000001;0.11070063056706553;-0.64747967695842734;-0.34701751303619233;-0.041130166446017843;-0.55535578619877324;-0.44869090773713716;-0.10775434073738113;0.060313799332134314;0.11070063056731766;-0.64747967695929753;-0.34694338848496686;-0.041746199127260367;0.099565205740948112;-0.64596025168873705;-0.33940463627897788;-0.037362172659299635
-0.017752;0.11487656458759837;-0.64670779523434752;-0.3465856913157957;-0.04254710181594059;-0.55260523183059784;-0.45183817779786978;-0.10848537650421351;0.060475341417923288;0.11487656458791798;-0.64670779523546662;-0.34650906973435025;-0.043162224717151754;0.10372941707573244;-0.64523302845556985;-0.33901741395901114;-0.03872791774939726
-0.017748;0.11905301452346738;-0.64591119955308718;-0.34613493673453749;-0.04395899340303331;-0.54983452494783847;-0.45497097268009074;-0.10921888905490908;0.06062887325909036;0.11905301452384368;-0.64591119955468912;-0.34605582826684522;-0.044573173287835416;0.10789389825130594;-0.64448130204309273;-0.33861192481187641;-0.040089039851120445
-0.017743999999999999;0.12322990112604314;-0.6450898004388359;-0.34566526303145179;-0.045365594473477475;-0.54704373288418429;-0.45808915482959733;-0.10995478650544785;0.060774352795951767;0.12322990112563435;-0.64508980043562081;-0.34558367825070385;-0.045978798152260997;0.11205857149987644;-0.64370499381330293;-0.33818818254460864;-0.041445303817380173
-0.017739999999999999;0.12740714379363399;-0.64424350689580634;-0.34517668670420415;-0.046766657334350765;-0.54423292388906008;-0.46119258704519844;-0.11069297625740598;0.060911738982669557;0.12740714379386875;-0.64424350689660415;-0.34509263662149714;-0.047378851672468816;0.11622335790552754;-0.64290402369471833;-0.33774620342933626;-0.04279647370084684
-0.017736000000000002;0.13158466052921908;-0.64337222645674386;-0.34466922705266922;-0.048161933354304645;-0.54140216712281075;-0.4642811324847127;-0.11143336500845007;0.061040991798556474;0.1315846605291352;-0.643372226455867;-0.3445827231084016;-0.048773085272588543;0.12038817735788684;-0.64207831018081163;-0.33728600632374833;-0.044142312764744014
-0.017732000000000001;0.13576236788306828;-0.64247586514247634;-0.3441429061984082;-0.049551172973828758;-0.53855153265190925;-0.46735465467088877;-0.11217585876299302;0.061162072259290906;0.1357623678832322;-0.64247586514269583;-0.34405396027040519;-0.050161249456636067;0.12455294850682999;-0.64122777033888245;-0.33680761270130122;-0.045482583497941168
-0.017728000000000001;0.13994018090529287;-0.64155432748832997;-0.34359774912589236;-0.050934125725721639;-0.53568109144406895;-0.47041301749714193;-0.11292036284299455;0.061274942428022422;0.13994018090560348;-0.64155432748905472;-0.34350637352859698;-0.051543093825113892;0.1287175887129558;-0.64035231979950991;-0.33631104667740724;-0.046817047628721603
-0.017724;0.14411801309646705;-0.64060751655547421;-0.34303378371297366;-0.052310540251209278;-0.53279091536327872;-0.47345608523326055;-0.11366678189896091;0.061379565426365856;0.14411801309605204;-0.640607516552814;-0.34293999119814922;-0.052918367091792332;0.13288201400371882;-0.63945187277789051;-0.33579633503579437;-0.048145466138789117
-0.01772;0.14829577635168703;-0.63963533391775285;-0.34245104076215066;-0.05368016431652009;-0.52988107716486998;-0.47648372253093724;-0.11441501992105285;0.061475905445298594;0.14829577635234026;-0.63963533392009753;-0.34235484452210246;-0.054286817101630039;0.13704613902485782;-0.63852634207316383;-0.33526350725598003;-0.049467599278067917
-0.017715999999999999;0.15247338091518439;-0.63863767970056984;-0.34184955404032807;-0.055042744834554971;-0.52695165049040371;-0.47949579442921048;-0.11516498025040021;0.061563927755936831;0.15247338091563251;-0.63863767970207586;-0.34175096770515473;-0.055648190849495592;0.14120987698989745;-0.63757563906334425;-0.3347125955413327;-0.050783206580126264
