z;S_dispersion_relation_re;S_dispersion_relation_im;S_kernel_re;S_kernel_im;S_discrete_re;S_discrete_im
0.0047000000000000002;4.4365145602063304e-05;-6.6096778250427521e-20;-2.5458905012268789e-05;0;2.0026171196713786e-07;-2.5972263702118106e-05
0.0048000000000000004;4.4474240649498634e-05;-6.6232559425038704e-20;-2.5550036846118232e-05;0;1.9453687981018866e-05;-1.7319243544063451e-05
0.0048999999999999998;4.4583581854925051e-05;-6.6368581206016907e-20;-2.564073613129885e-05;0;2.5966585178309928e-05;2.8218417255609466e-06
0.0050000000000000001;4.4693169714948509e-05;-6.6504843928045578e-20;-2.5731031854942835e-05;0;1.5365390086224494e-05;2.121263734235613e-05
0.0051000000000000004;4.4803004727028289e-05;-6.6641347926062701e-20;-2.5820951554061512e-05;0;-5.44430175971429e-06;2.569623380708131e-05
0.0052000000000000006;4.4913087389478007e-05;-6.6778093535260228e-20;-2.5910521393002975e-05;0;-2.2775302217319331e-05;1.323287630710429e-05
0.0053;4.502341820146723e-05;-6.6915081091084588e-20;-2.5999766237015623e-05;0;-2.5160974977920138e-05;-8.040914499497939e-06
0.0054000000000000003;4.5133997663021935e-05;-6.7052310929235384e-20;-2.6088709722021704e-05;0;-1.0941425151137549e-05;-2.4123533576608149e-05
0.0055000000000000005;4.5244826275025935e-05;-6.7189783385665639e-20;-2.6177374320724899e-05;0;1.0584915063815591e-05;-2.4363274552131437e-05
0.0055999999999999999;4.5355904539222233e-05;-6.7327498796581606e-20;-2.626578140519054e-05;0;2.5241164464013915e-05;-8.512604569218507e-06
0.0057000000000000002;4.546723295821365e-05;-6.7465457498441961e-20;-2.6353951306044732e-05;0;2.3308302175417268e-05;1.3049772592772395e-05
0.0058000000000000005;4.5578812035464379e-05;-6.760365982795801e-20;-2.6441903368444265e-05;0;5.9696260397358087e-06;2.6114198080964569e-05
0.0058999999999999999;4.569064227530063e-05;-6.7742106122092731e-20;-2.6529656004969502e-05;0;-1.5409464575826422e-05;2.2003911145462846e-05
0.0060000000000000001;4.5802724182912191e-05;-6.7880796718061098e-20;-2.6617226745592709e-05;0;-2.6730974155821083e-05;3.3371283482370342e-06
0.0061000000000000004;4.591505826435332e-05;-6.8019731953329395e-20;-2.6704632284870986e-05;0;-2.0460586313757128e-05;-1.7638747431105004e-05
0.0062000000000000006;4.6027645026544057e-05;-6.8158912165615179e-20;-2.6791888526509663e-05;0;-6.4094020875976836e-07;-2.7082315448671778e-05
0.0063;4.6140484977270937e-05;-6.8298337692886415e-20;-2.6879010625437319e-05;0;1.9713423396964738e-05;-1.8691369041310455e-05
0.0064000000000000003;4.6253578625188446e-05;-6.8438008873361594e-20;-2.6966013027528128e-05;0;2.7161648016799644e-05;2.0921680007732047e-06
0.0065000000000000006;4.6366926479820003e-05;-6.8577926045509231e-20;-2.7052909507102008e-05;0;1.6711750568502034e-05;2.1610598991291116e-05
0.0066;4.6480529051559284e-05;-6.8718089548047812e-20;-2.7139713202326978e-05;0;-4.8347486006495038e-06;2.6965099193718926e-05
0.0067000000000000002;4.659438685167108e-05;-6.8858499719945064e-20;-2.7226436648642167e-05;0;-2.3308933357839013e-05;1.4539543890889524e-05
0.0068000000000000005;4.6708500392292381e-05;-6.8999156900417568e-20;-2.7313091810314286e-05;0;-2.649156577612252e-05;-7.5589474692786593e-06
0.0069000000000000008;4.6822870186433991e-05;-6.9140061428931253e-20;-2.7399690110234359e-05;0;-1.219472573217138e-05;-2.4788873738924586e-05
0.0070000000000000001;4.6937496747980838e-05;-6.9281213645199698e-20;-2.7486242458055732e-05;0;1.0236785163802544e-05;-2.5742758363602732e-05
0.0071000000000000004;4.7052380591693763e-05;-6.9422613889184903e-20;-2.7572759276769163e-05;0;2.6032874676809525e-05;-9.6992593899008886e-06
0.0072000000000000007;4.7167522233210599e-05;-6.9564262501096747e-20;-2.7659250527805194e-05;0;2.4723213492812167e-05;1.2840439786115991e-05
0.0073000000000000001;4.7282922189046777e-05;-6.9706159821392146e-20;-2.774572573474905e-05;0;7.0768906254206486e-06;2.7025600329893445e-05
0.0074000000000000003;4.7398580976597122e-05;-6.984830619077533e-20;-2.7832194005748312e-05;0;-1.5342533718355901e-05;2.3440281307975286e-05
0.0075000000000000006;4.7514499114136251e-05;-6.9990701950196734e-20;-2.7918664054689254e-05;0;-2.7754104884728814e-05;4.3529276311616988e-06
0.0076;4.7630677120820517e-05;-7.0133347440853734e-20;-2.800514422121285e-05;0;-2.1904079876757897e-05;-1.7716417174205121e-05
0.0077000000000000002;4.7747115516688305e-05;-7.0276243004189045e-20;-2.8091642489637684e-05;0;-1.5539981614463002e-06;-2.8207992675448117e-05
0.0078000000000000005;4.7863814822661918e-05;-7.0419388981891613e-20;-2.8178166506852895e-05;0;1.9936448923322693e-05;-2.0127425416714618e-05
0.0079000000000000008;4.7980775560548052e-05;-7.0562785715895083e-20;-2.8264723599240513e-05;0;2.8379551534621685e-05;1.2922053299326001e-06
0.0080000000000000002;4.8097998253039398e-05;-7.0706433548378444e-20;-2.8351320788682957e-05;0;1.8125729358501634e-05;2.1978268923347843e-05
0.0080999999999999996;4.8215483423715418e-05;-7.0850332821764887e-20;-2.8437964807708426e-05;0;-4.1571982391624311e-06;2.8263863201634453e-05
0.0082000000000000007;4.8333231597043883e-05;-7.0994483878722165e-20;-2.8524662113823323e-05;0;-2.3819061391133581e-05;1.5916872691142391e-05
0.0083000000000000001;4.8451243298381395e-05;-7.1138887062161418e-20;-2.8611418903078361e-05;0;-2.7858883083619904e-05;-7.0119838461885699e-06
0.0084000000000000012;4.8569519053975313e-05;-7.1283542715237766e-20;-2.8698241122911946e-05;0;-1.3521048698808706e-05;-2.5437805096727574e-05
0.0085000000000000006;4.8688059390964029e-05;-7.1428451181348948e-20;-2.87851344843119e-05;0;9.8273450434076362e-06;-2.7165495307141901e-05
0.0086;4.8806864837378761e-05;-7.1573612804135753e-20;-2.8872104473334095e-05;0;2.6815507600357146e-05;-1.0960585314147346e-05
0.0087000000000000011;4.8925935922144212e-05;-7.1719027927481052e-20;-2.895915636201445e-05;0;2.6187534410667369e-05;1.257413863265382e-05
0.0088000000000000005;4.9045273175080208e-05;-7.1864696895510127e-20;-2.904629521870841e-05;0;8.259738748664562e-06;2.7935422448106145e-05
0.0088999999999999999;4.9164877126902481e-05;-7.2010620052589712e-20;-2.9133525917889764e-05;0;-1.5223594708734867e-05;2.4931781536255392e-05
0.0090000000000000011;4.928474830922349e-05;-7.2156797743327487e-20;-2.9220853149439639e-05;0;-2.8783244323814004e-05;5.4444699626103112e-06
0.0091000000000000004;4.9404887254554397e-05;-7.2303230312572475e-20;-2.93082814274533e-05;0;-2.3407925855239895e-05;-1.7747613480981467e-05
0.0091999999999999998;4.952529449630554e-05;-7.2449918105414045e-20;-2.9395815098592357e-05;0;-2.5421965403714614e-06;-2.9347283500818773e-05
0.009300000000000001;4.9645970568787676e-05;-7.2596861467181593e-20;-2.9483458350006931e-05;0;2.0119060213568935e-05;-2.1628500730922861e-05
0.0094000000000000004;4.9766916007213302e-05;-7.2744060743444417e-20;-2.957121521685172e-05;0;2.9618613029671544e-05;4.1846859593362497e-07
0.0094999999999999998;4.9888131347697598e-05;-7.2891516280011123e-20;-2.9659089589418398e-05;0;1.9608785100917189e-05;2.2312052465288806e-05
0.0096000000000000009;5.0009617127259622e-05;-7.303922842292924e-20;-2.9747085219905173e-05;0;-3.4079978368641185e-06;2.9591192335698609e-05
0.0097000000000000003;5.0131373883823558e-05;-7.3187197518484981e-20;-2.9835205728843468e-05;0;-2.4302238398372378e-05;1.7366680876603636e-05
0.0097999999999999997;5.0253402156219758e-05;-7.333542391320294e-20;-2.9923454611200184e-05;0;-2.9261959330328988e-05;-6.3962380704892175e-06
0.0099000000000000008;5.0375702484185911e-05;-7.3483907953845455e-20;-3.0011835242173376e-05;0;-1.4922556972714391e-05;-2.6067062450751008e-05
0.01;5.04982754083678e-05;-7.3632649987411922e-20;-3.0100350882697643e-05;0;9.3527130879974651e-06;-2.8630896946798276e-05
0.010100000000000001;5.0621121470321169e-05;-7.3781650361139289e-20;-3.0189004684674969e-05;0;2.7586015232852824e-05;-1.229907164689928e-05
0.010200000000000001;5.0744241212512469e-05;-7.3930909422501177e-20;-3.0277799695945797e-05;0;2.770106516131242e-05;1.2246929443832612e-05
0.0103;5.0867635178319724e-05;-7.4080427519207096e-20;-3.0366738865014097e-05;0;9.5209642793627492e-06;2.8840866261573326e-05
0.010400000000000001;5.0991303912034272e-05;-7.4230204999202797e-20;-3.0455825045539526e-05;0;-1.504868871168678e-05;2.647860645914739e-05
0.010500000000000001;5.1115247958861208e-05;-7.438024221066922e-20;-3.0545061000609044e-05;0;-2.9815874564735845e-05;6.6148286963065638e-06
0.0106;5.1239467864921327e-05;-7.4530539502022743e-20;-3.0634449406799736e-05;0;-2.4972715103147146e-05;-1.772839786123854e-05
0.010700000000000001;5.1363964177251415e-05;-7.4681097221914016e-20;-3.0723992858043743e-05;0;-3.6088600595415297e-06;-3.0497978201125847e-05
0.010800000000000001;5.1488737443806221e-05;-7.4831915719228391e-20;-3.0813693869305516e-05;0;2.0257378788406622e-05;-2.3195579936158368e-05
0.0109;5.1613788213458866e-05;-7.4982995343084811e-20;-3.0903554880081592e-05;0;3.0876956059101821e-05;-5.3258736262496123e-07
0.011000000000000001;5.1739117036002302e-05;-7.5134336442835568e-20;-3.0993578257731791e-05;0;2.1162290747663882e-05;2.2608170592117842e-05
0.0111;5.1864724462150728e-05;-7.5285939368066523e-20;-3.1083766300650654e-05;0;-2.583415203797445e-06;3.0945565428215943e-05
0.0112;5.199061104354017e-05;-7.5437804468595693e-20;-3.1174121241287595e-05;0;-2.4754823632237693e-05;1.8890719351681168e-05
0.011300000000000001;5.2116777332730133e-05;-7.5589932094473643e-20;-3.1264645249023162e-05;0;-3.0699647266199133e-05;-5.7078265370740974e-06
0.0114;5.2243223883204437e-05;-7.5742322595982671e-20;-3.1355340432909185e-05;0;-1.6401365478133574e-05;-2.6673181139147847e-05
0.0115;5.2369951249372423e-05;-7.5894976323636539e-20;-3.1446208844279628e-05;0;8.8088917490877815e-06;-3.0138205021631679e-05
0.011600000000000001;5.2496959986570028e-05;-7.6047893628179808e-20;-3.1537252479238498e-05;0;2.8341145401384247e-05;-1.3717179616764144e-05
0.0117;5.262425065106123e-05;-7.6201074860587846e-20;-3.1628473281031515e-05;0;2.926344778827786e-05;1.1854739699657016e-05
0.0118;5.2751823800038992e-05;-7.6354520372066329e-20;-3.1719873142307011e-05;0;1.0863353393845602e-05;2.9738926706689297e-05
0.011900000000000001;5.2879679991626212e-05;-7.6508230514050324e-20;-3.1811453907271915e-05;0;-1.4813708331177657e-05;2.8080805834433015e-05
0.012;5.3007819784877191e-05;-7.6662205638204454e-20;-3.1903217373747911e-05;0;-3.0849270126414342e-05;7.8670901380148426e-06
0.012100000000000001;5.3136243739778605e-05;-7.6816446096422145e-20;-3.1995165295132807e-05;0;-2.6598908485313686e-05;-1.7654668870352555e-05
0.012200000000000001;5.3264952417250735e-05;-7.6970952240825393e-20;-3.2087299382272058e-05;0;-4.7573470901678587e-06;-3.165766085748506e-05
0.0123;5.3393946379148552e-05;-7.7125724423764189e-20;-3.2179621305244521e-05;0;2.0347350311647939e-05;-2.4829534307710258e-05
0.012400000000000001;5.3523226188263027e-05;-7.7280762997816264e-20;-3.2272132695067017e-05;0;3.2152501428096933e-05;-1.5645619233443846e-06
0.012500000000000001;5.3652792408321841e-05;-7.7436068315786263e-20;-3.2364835145321541e-05;0;2.2787523166661401e-05;2.2862657152823839e-05
0.0126;5.3782645603991065e-05;-7.7591640730705773e-20;-3.2457730213708975e-05;0;-1.6796437271151246e-06;3.2325264053043279e-05
0.012700000000000001;5.391278634087615e-05;-7.7747480595832886e-20;-3.2550819423532959e-05;0;-2.517297971075835e-05;2.0490661646889589e-05
0.012800000000000001;5.4043215185522752e-05;-7.7903588264651207e-20;-3.2644104265117205e-05;0;-3.2170609890470468e-05;-4.9427715680668281e-06
0.0129;5.4173932705418499e-05;-7.8059964090870252e-20;-3.2737586197159602e-05;0;-1.7959531416476903e-05;-2.7252492228011957e-05
0.013000000000000001;5.4304939468993316e-05;-7.8216608428423958e-20;-3.2831266648026018e-05;0;8.1917705131720681e-06;-3.1686480985485938e-05
0.013100000000000001;5.4436236045621388e-05;-7.8373521631471268e-20;-3.2925147016987161e-05;0;2.9077435987921536e-05;-1.5217333134332713e-05
0.0132;5.4567823005621872e-05;-7.853070405439515e-20;-3.3019228675400396e-05;0;3.0874155396656856e-05;1.1393365975570574e-05
0.013300000000000001;5.4699700920260268e-05;-7.8688156051802398e-20;-3.3113512967840235e-05;0;1.2289675912603023e-05;3.0626385140393598e-05
0.0134;5.4831870361749229e-05;-7.8845877978522758e-20;-3.3208001213178929e-05;0;-1.4514398467157557e-05;2.9738273613588904e-05
0.0135;5.4964331903250059e-05;-7.9003870189608975e-20;-3.3302694705620382e-05;0;-3.1880490407442424e-05;9.2043455534437509e-06
0.013600000000000001;5.5097086118873573e-05;-7.9162133040335878e-20;-3.3397594715688831e-05;0;-2.8286825863177785e-05;-1.7522161878010802e-05
0.0137;5.5230133583681726e-05;-7.9320666886200571e-20;-3.3492702491175274e-05;0;-5.9910424236843113e-06;-3.2823701017642495e-05
0.013800000000000002;5.5363474873688161e-05;-7.9479472082921242e-20;-3.3588019258042776e-05;0;2.0384743263722318e-05;-2.653111045887036e-05
0.013900000000000001;5.5497110565860037e-05;-7.9638548986437493e-20;-3.3683546221293344e-05;0;3.344295813674009e-05;-2.6811022763669163e-06
0.014;5.5631041238118345e-05;-7.9797897952908922e-20;-3.3779284565797599e-05;0;2.4485652294920738e-05;2.3071356452192331e-05
0.014100000000000001;5.5765267469339807e-05;-7.9957519338715542e-20;-3.3875235457089241e-05;0;-6.9280787077935493e-07;3.3728362840771554e-05
0.014200000000000001;5.5899789839357724e-05;-8.0117413500456799e-20;-3.3971400042126043e-05;0;-2.5552669121792718e-05;2.2168093318601478e-05
0.0143;5.6034608928963099e-05;-8.0277580794951383e-20;-3.4067779450018693e-05;0;-3.3673310225449802e-05;-4.0970059462504567e-06
0.014400000000000001;5.6169725319906089e-05;-8.0438021579236901e-20;-3.4164374792729065e-05;0;-1.9599044019754465e-05;-2.7801117963694453e-05
0.014500000000000001;5.6305139594896417e-05;-8.0598736210568436e-20;-3.4261187165739385e-05;0;7.4971294155837991e-06;-3.3274595335791488e-05
0.0146;5.644085233760558e-05;-8.0759725046419602e-20;-3.4358217648693432e-05;0;2.9791209365258071e-05;-1.6801909003747854e-05
0.014700000000000001;5.6576864132667259e-05;-8.0920988444480993e-20;-3.4455467306011488e-05;0;3.2532481138604333e-05;1.085847639308894e-05
0.014800000000000001;5.6713175565678637e-05;-8.108252676265992e-20;-3.4552937187479583e-05;0;1.3802676070818251e-05;3.1499802805901324e-05
0.0149;5.6849787223201703e-05;-8.1244340359080177e-20;-3.4650628328814802e-05;0;-1.4146357669433087e-05;3.145073668994334e-05
0.015000000000000001;5.6986699692764238e-05;-8.1406429592081338e-20;-3.4748541752207324e-05;0;-3.2906372237771185e-05;1.0629682593919767e-05
0.015100000000000001;5.7123913562861057e-05;-8.1568794820218247e-20;-3.4846678466840589e-05;0;-3.0036634714823369e-05;-1.7326449302367951e-05
0.0152;5.7261429422955229e-05;-8.1731436402260885e-20;-3.4945039469390184e-05;0;-7.3133494430963244e-06;-3.3993245399317028e-05
0.015300000000000001;5.739924786347923e-05;-8.1894354697193639e-20;-3.5043625744502732e-05;0;2.036514804402221e-05;-2.8300918944314445e-05
0.0154;5.7537369475836016e-05;-8.2057550064214829e-20;-3.5142438265255538e-05;0;3.4745814309683506e-05;-3.8858964253337017e-06
0.0155;5.7675794852399997e-05;-8.2221022862735904e-20;-3.5241477993597791e-05;0;2.6257729837848112e-05;2.3229921220359091e-05
0.015600000000000001;5.7814524586518666e-05;-8.238477345238167e-20;-3.5340745880774296e-05;0;3.810307314785388e-07;3.515271971769857e-05
0.015700000000000002;5.7953559272513567e-05;-8.2548802192989496e-20;-3.544024286773236e-05;0;-2.5889651070004986e-05;2.3924500856889332e-05
0.015800000000000002;5.8092899505681141e-05;-8.2713109444608349e-20;-3.5539969885512526e-05;0;-3.5206000955322398e-05;-3.1663780337912992e-06
0.015900000000000001;5.8232545882294514e-05;-8.2877695567499194e-20;-3.5639927855624217e-05;0;-2.132181377849065e-05;-2.831496751861008e-05
0.016;5.8372498999603752e-05;-8.3042560922133356e-20;-3.5740117690406438e-05;0;6.7206431258719892e-06;-3.4901216749472032e-05
0.0161;5.8512759455838141e-05;-8.3207705869193336e-20;-3.5840540293374557e-05;0;3.0478567074143158e-05;-1.8473226580025718e-05
0.016199999999999999;5.8653327850206431e-05;-8.337313076957136e-20;-3.5941196559553641e-05;0;3.4237526949424916e-05;1.0245613622419874e-05
0.016300000000000002;5.8794204782898626e-05;-8.3538835984369289e-20;-3.604208737579893e-05;0;1.540506271112839e-05;3.2355514484513041e-05
0.016400000000000001;5.8935390855086731e-05;-8.3704821874898105e-20;-3.614321362110397e-05;0;-1.3705040018423849e-05;3.3217743342875349e-05
0.016500000000000001;5.9076886668925769e-05;-8.3871088802676801e-20;-3.6244576166897017e-05;0;-3.3923522559071474e-05;1.2146176126251215e-05
0.0166;5.9218692827555785e-05;-8.4037637129433083e-20;-3.6346175877326158e-05;0;-3.1848338399051928e-05;-1.7062941340577912e-05
0.0167;5.9360809935102087e-05;-8.4204467217101813e-20;-3.644801360953364e-05;0;-8.7276816861794144e-06;-3.5163209663068091e-05
0.016800000000000002;5.9503238596676863e-05;-8.437157942782482e-20;-3.6550090213919777e-05;0;2.028397653399952e-05;-3.0139422458555064e-05
0.016900000000000002;5.96459794183805e-05;-8.4538974123950811e-20;-3.6652406534397103e-05;0;3.6058328135011675e-05;-5.1826655737383416e-06
0.017000000000000001;5.9789033007302078e-05;-8.470665166803398e-20;-3.6754963408634974e-05;0;2.8104677518235319e-05;2.3333811002648354e-05
0.017100000000000001;5.9932399971521399e-05;-8.4874612422834379e-20;-3.6857761668294953e-05;0;1.5458665681016041e-06;3.6595966093066363e-05
0.0172;6.007608092010952e-05;-8.504285675131693e-20;-3.6960802139257657e-05;0;-2.6179478699187194e-05;2.576126010171353e-05
0.017299999999999999;6.0220076463130203e-05;-8.5211385016650932e-20;-3.7064085641841332e-05;0;-3.6766713952290639e-05;-2.1466575004885268e-06
0.017400000000000002;6.0364387211641006e-05;-8.5380197582209761e-20;-3.7167612991011986e-05;0;-2.312966114112339e-05;-2.87897330633928e-05
0.017500000000000002;6.0509013777694608e-05;-8.5549294811570255e-20;-3.7271384996586534e-05;0;5.8578856311006253e-06;-3.6564801045842923e-05
0.017600000000000001;6.0653956774339487e-05;-8.5718677068511764e-20;-3.7375402463427887e-05;0;3.1135384774142438e-05;-2.0233536865887847e-05
0.0177;6.0799216815621905e-05;-8.5888344717016643e-20;-3.7479666191633425e-05;0;3.5988192051502084e-05;9.5501984654418805e-06
0.0178;6.0944794516586065e-05;-8.6058298121268326e-20;-3.7584176976716672e-05;0;1.7099498889168444e-05;3.3189622365399617e-05
0.017899999999999999;6.1090690493276407e-05;-8.6228537645652409e-20;-3.7688935609782231e-05;0;-1.3185757562841104e-05;3.5038651392497774e-05
0.018000000000000002;6.1236905362737669e-05;-8.6399063654754545e-20;-3.7793942877694705e-05;0;-3.4928311264707736e-05;1.3756878454180034e-05
0.018100000000000002;6.1383439743017043e-05;-8.6569876513361211e-20;-3.7899199563241662e-05;0;-3.3721764074938734e-05;-1.6726887227158755e-05
0.018200000000000001;6.1530294253164507e-05;-8.674097658645821e-20;-3.8004706445290603e-05;0;-1.0237453784882216e-05;-3.6330270284354711e-05
0.0183;6.1677469513234632e-05;-8.6912364239230819e-20;-3.8110464298940731e-05;0;2.0136462153558297e-05;-3.204692363780848e-05
0.0184;6.1824966144287399e-05;-8.7084039837062844e-20;-3.821647389566929e-05;0;3.7377518840390727e-05;-6.5751558780953136e-06
0.018500000000000003;6.1972784768389496e-05;-8.7256003745536281e-20;-3.832273600347275e-05;0;3.0027274880051327e-05;2.3378291003046145e-05
0.018600000000000002;6.2120926008615363e-05;-8.7428256330430559e-20;-3.8429251387003208e-05;0;2.805742905242892e-06;3.8055497020796441e-05
0.018700000000000001;6.2269390489048631e-05;-8.7600797957722417e-20;-3.8536020807700139e-05;0;-2.6417496723765741e-05;2.7679624169266013e-05
0.018800000000000001;6.2418178834783026e-05;-8.7773628993584834e-20;-3.8643045023917594e-05;0;-3.8353249714150511e-05;-1.0335416854582248e-06
0.0189;6.2567291671923714e-05;-8.7946749804386983e-20;-3.8750324791046868e-05;0;-2.5024304683362107e-05;-2.9220886199378879e-05
