kL1;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
-0.32000000000000001;0.16027727495540611;-9.8501960648685696;0.0031647424710959642;1;-0.99965797916924715;282.39340524512613;250;250;0.59160560132670403;0.57813726694119538;0.34186489587399949;0.57785946432446045;0.59160560132670414;0.50585246242511384;0.29910080063147987;0.5055746598083789;0.95959066615923938
-0.31;0.15958035521613065;-9.8445457350924599;0.0031628784320172068;1;-0.96895541320121492;281.68457107683389;250;250;0.58803899836209128;0.58487757754767489;0.34376288442205372;0.58459198349014607;0.58803899836209128;0.51509543153143544;0.30272826117510671;0.51480983747390607;0.95940519479185193
-0.29999999999999999;0.15885800414191187;-9.8395789992526161;0.0031612398961483133;1;-0.93704108839607925;280.9497695999911;250;250;0.58464315346642726;0.59146890497274496;0.34562701827866349;0.59117602973607886;0.58464315346642726;0.52431435589377773;0.30636557093552003;0.5240214806571114;0.95920491884353032
-0.28999999999999998;0.15820464874075704;-9.8335929763034002;0.0031592653933460216;1;-0.90570645778380021;280.28506324553581;250;250;0.58139815832303388;0.59791581055548848;0.34745259526728522;0.59761557599264903;0.58139815832303388;0.53350367888002848;0.31000350053751208;0.53320344431718913;0.95901670862573207
-0.27999999999999997;0.1575377570051569;-9.8322525870516895;0.0031588232877611728;0.99446274010464042;-0.87463294309504547;279.60649645517049;250;250;0.57311783469648858;0.60409874869616231;0.3460420888505239;0.60378872877648393;0.57841235800897361;0.54253734559969946;0.31363262743117271;0.54223016346118069;0.95881766170709193
-0.27000000000000002;0.1568981085676569;-9.8353043448641913;0.0031598298745913731;0.95371213048521031;-0.84318653112451036;278.95556455926089;250;250;0.53233875067150949;0.61019012466628952;0.32464708928537261;0.60985056766176082;0.57568428094669433;0.55138585788415073;0.31724341176864079;0.55107186745996295;0.95862014429672981
-0.26000000000000001;0.15633707467506616;-9.8268699538424613;0.0031570477525257939;0.91351724922657618;-0.81175971714534945;278.38456446180879;250;250;0.49355747005133849;0.61670333254301246;0.30419476171179088;0.6163309850829517;0.57286191346916859;0.5603622476019201;0.32082641452675248;0.56004144626036367;0.95844156757412946
-0.25;0.1557691127442741;-9.8212444197848434;0.0031551923156106759;0.87681843267271664;-0.78032829075699717;277.80644642312257;250;250;0.45947812190881804;0.62327693135907658;0.28619553615151566;0.62287086697962579;0.57024741879278851;0.56915389556206719;0.32437196214168534;0.56882670828809623;0.95825569490040785
-0.23999999999999999;0.15521923684871586;-9.817563236922787;0.0031539781522852673;0.84324397231333914;-0.74889480434604894;277.24667315242402;250;250;0.42941005252936049;0.62988910087011052;0.27029144777530195;0.62944834705941366;0.56782235802924585;0.57775067111220901;0.32787048430691001;0.57741735539413708;0.95807084932259134
-0.22999999999999998;0.15470380173439485;-9.815313614578546;0.0031532363201718589;0.81250785663483738;-0.71746051603695671;276.72190225987072;250;250;0.40281354559433091;0.6365120931671322;0.25620378806691646;0.63603568169213576;0.56557443955978171;0.58613749793867198;0.33131248190623219;0.58579818805834161;0.95789320075123596
-0.22;0.1542115169894169;-9.8105521124318251;0.0031516659784262208;0.78360993632580533;-0.68603096020723731;276.22064789552087;250;250;0.37859109343354941;0.6432582766661894;0.24333747473557468;0.6427448478216391;0.56340964456094123;0.59438604277881324;0.33468844950633686;0.59404103699210864;0.95771956403600289
-0.20999999999999999;0.15374005863832288;-9.8110510763242829;0.0031518305334542231;0.75797505855237812;-0.6545946904986466;275.7405502983313;250;250;0.35778648593371953;0.64980792551979971;0.23229567743499796;0.64925782992829717;0.56149263114779879;0.60229800696911096;0.33798907589955013;0.60194748274547349;0.95754963117857039
-0.19999999999999998;0.15329829106496623;-9.8074454125478887;0.0031506414434050605;0.73358132159979061;-0.62316549028986024;275.29064360855193;250;250;0.33852882724022648;0.65648120599262005;0.22203871954551138;0.65589309293281683;0.55961749931122151;0.61006710713292933;0.3412051356813412;0.60971134051615117;0.95738715901370186
-0.19;0.15287833104299353;-9.8076712426260144;0.0031507158669240127;0.71185281517376087;-0.59173188003611854;274.86290653582842;250;250;0.32186427446954385;0.66292775589631969;0.21317144417667955;0.66230228417863979;0.55794852407320839;0.61749230190631099;0.34432760147458219;0.61713148546549967;0.95722979339101411
-0.17999999999999999;0.15248353848623084;-9.8018921193197404;0.0031488101796163835;0.6907850815413944;-0.56030742623648744;274.46076743772483;250;250;0.30608507155823161;0.66954113566241202;0.20473322477340003;0.668876870509022;0.5562732337251679;0.6247847011008717;0.34734768441638531;0.62441919430550152;0.95707926301885593
-0.16999999999999998;0.15212592242660325;-9.7962303456381008;0.0031469433229172009;0.67146698071474753;-0.52888439371848106;274.09646669622413;250;250;0.29197790739906021;0.67602649096555611;0.19717951234779407;0.67532339725381818;0.55472134134184981;0.63178038279442894;0.35025677354653473;0.63141030900177186;0.95694073212841435
-0.16;0.15177868007165674;-9.7985313710279982;0.0031477019890508145;0.65517517654375546;-0.49745093376863814;273.74270615818716;250;250;0.28039668821499403;0.68196804080901918;0.19101435136610476;0.68122898519987007;0.55344253879696803;0.63828458219478768;0.35304661089963324;0.63791014631267695;0.95680423692609873
-0.14999999999999999;0.15146033583623647;-9.7969250139303732;0.0031471723009063477;0.63965086445909747;-0.46602400644219455;273.41836232536872;250;250;0.26956584531930167;0.68789725488692788;0.18522459045593101;0.68712188013482145;0.55219071644519957;0.64455661818640309;0.35570916623535431;0.64417809941695303;0.95667738138644776
-0.13999999999999999;0.15119089661580801;-9.7948251065321479;0.0031464797852022233;0.62545430493053633;-0.43460018361061803;273.14382724703194;250;250;0.25985544984092623;0.6936113429697941;0.1800278608659493;0.69280002007329688;0.55103827620317691;0.65049493473533493;0.35823678083922189;0.65011233576655225;0.95656872617753552
-0.13;0.15089275248923509;-9.7951751046337403;0.0031465952591792851;0.61293654215266091;-0.40317106919146645;272.84002510749787;250;250;0.25145997830700012;0.69895949270064273;0.1755480493653867;0.69811526489143827;0.55001915205532959;0.65603981146708135;0.3606221713110741;0.65565384398614002;0.95644711719225672
-0.12;0.15064601787009449;-9.7895232491649864;0.0031447316986495328;0.6006522072164765;-0.37175288934280637;272.58859271956999;250;250;0.24332611207864929;0.70434588601747061;0.17117206321170755;0.70346771149814091;0.54898218934448584;0.66135498184863295;0.3628584230776305;0.66096574737862246;0.9563453808859449
-0.10999999999999999;0.15042412964430696;-9.7887728982128372;0.0031444842550740074;0.59036433925235199;-0.34032879261730659;272.36246784852472;250;250;0.23664877060518535;0.70914366453965716;0.16760289432760014;0.70823479834265279;0.54813382925853593;0.66617689923246237;0.36493901267170153;0.66578450953366042;0.95625304011898593
-0.099999999999999992;0.15022487654372527;-9.7875875227607949;0.0031440934925920034;0.5810966641099079;-0.30890627604101389;272.15940061097683;250;250;0.2307150699409117;0.71363023209455712;0.16442888233436689;0.71269242350089512;0.54736332667683252;0.67062266713128771;0.36685788745059394;0.67022737836287238;0.95616943279405409
-0.089999999999999997;0.15004773153945283;-9.7850192778267129;0.0031432467370415143;0.57264093116312687;-0.27748635681412492;271.97885695012997;250;250;0.22536186144001982;0.71784464937242276;0.1615572925562353;0.71687947341184821;0.54664900614645795;0.67470523650425485;0.36860943312576933;0.67430733245861174;0.95609455607489369
-0.079999999999999988;0.14988430990859342;-9.7819629423774952;0.0031422390831303683;0.56509019182599984;-0.24606790631197234;271.81229349435762;250;250;0.22063295071614106;0.721720861980093;0.15901691023333922;0.72073056049513218;0.54600319711483625;0.67839714420344832;0.37018851650993184;0.67799697596289576;0.95602502376022946
-0.069999999999999993;0.1497671939341671;-9.7786489002861252;0.0031411464501201053;0.55846370914876076;-0.21465217598739889;271.69292210928995;250;250;0.21652460251212746;0.72520922115331732;0.15680613373589192;0.72419545823717313;0.54543651534396731;0.68167420454346828;0.37159049811360045;0.68127176611794182;0.95597492388200844
-0.059999999999999991;0.14966345324202845;-9.776548623339103;0.0031404540254853764;0.5529260435415333;-0.18323499756258774;271.58718091373498;250;250;0.21312711690234448;0.72821770232286165;0.15498255495935426;0.72718365082734993;0.54496533526352631;0.68450526809432466;0.37281125850270697;0.68410086730090525;0.95593035752606337
-0.049999999999999989;0.14955982051709715;-9.7769596569694723;0.0031405896119739473;0.54862992671328592;-0.15181406036172573;271.48154725549739;250;250;0.21052336395376278;0.73065223672978796;0.153598286611493;0.72960209131575426;0.54460788943756056;0.68685798795170783;0.37384719901650587;0.68645204424525241;0.95588566094796479
-0.039999999999999994;0.1494959305779047;-9.7727105625428372;0.0031391888085822231;0.54445697311654595;-0.12040152874071525;271.41642248091171;250;250;0.20798239170773736;0.73294949589145852;0.15221891277717639;0.731883653838728;0.54423728149611683;0.68888508808200122;0.37469527122165214;0.68847777240031949;0.95585801734662834
-0.029999999999999992;0.14944379201093386;-9.7700318046368757;0.0031383046221544072;0.54133546670928945;-0.088989546325740423;271.3632754945578;250;250;0.2060954880668428;0.73470808898311157;0.15119788375207394;0.73363024668951526;0.54396223477002914;0.690443340745997;0.37535296418071934;0.69003496968756894;0.95583540850996107
-0.01999999999999999;0.14942197671094609;-9.7674766965665007;0.0031374612675144388;0.53903394866743126;-0.057578676411110072;271.34103807251211;250;250;0.2047073307144853;0.73600433838040391;0.15044293492912239;0.73491718349330659;0.54375905457944473;0.69155796124019409;0.37581835461584501;0.69114868331987822;0.95582593547044536
-0.0099999999999999898;0.14942221512952519;-9.7672571607388647;0.0031373888568511105;0.53787108428641406;-0.026163265909976117;271.34128110505083;250;250;0.20401559977348996;0.73668790449541111;0.15007291945296361;0.73559531535619505;0.54366584822593012;0.69217692024554889;0.37609004723916573;0.69176691614234842;0.95582603904326768
1.0408340855860843e-17;0.14943857064405155;-9.7672569700040022;0.0031373887728494429;0.53750804647803019;0.0052514060512184697;271.35795310535053;250;250;0.20380131479537594;0.73690116444967324;0.14995830099055332;0.73580634718238691;0.5436406674292279;0.69235135957796656;0.37616723001796509;0.69194093185998673;0.95583314190533264
0.010000000000000011;0.14947589388051702;-9.7612240560807386;0.0031354001670637977;0.53698664836051191;0.036657576700527786;271.39599832636452;250;250;0.20345469553848725;0.73706314522530736;0.14973585768083517;0.73596658599855136;0.5435675574788702;0.69222825042560521;0.37604971917809826;0.69181781363527428;0.95584933412952011
0.020000000000000011;0.14954176137613093;-9.7615048178002155;0.0031354927875951516;0.53820805548923523;0.068071125370207958;271.46313917271243;250;250;0.20418449948315315;0.73633411560322204;0.15012486478580667;0.73524124096497911;0.543679855920147;0.69151164762880246;0.37573780488892389;0.69110120744313619;0.95587785401002501
0.030000000000000013;0.14962940162422445;-9.7555061109825889;0.0031335155578239302;0.53923856883542753;0.099474783631738423;271.55247210686719;250;250;0.20476196201493196;0.73557076518750064;0.15039396383015133;0.73448194357106267;0.54374006907868289;0.69050532842063372;0.37523246572416818;0.69009529932190727;0.95591569061052462
0.040000000000000008;0.14973650367563091;-9.7512364157006068;0.0031321083628673601;0.54131688176450776;0.130880236899029;271.66164029107711;250;250;0.20597731033415742;0.73423626650060525;0.15101334584981307;0.73315524707465984;0.54389833625042694;0.68902182092543351;0.37453515656780784;0.68861243288554708;0.95596175795473637
0.05000000000000001;0.14986142547433701;-9.7487633474633064;0.0031312930995310235;0.54447114553067533;0.16228689683640779;271.78896860467103;250;250;0.20785397339805067;0.73233383568649058;0.15199621013046996;0.73126439512123098;0.54415679872954659;0.68706348596023914;0.37364797957328455;0.68665498702882644;0.95601525195753823
0.060000000000000012;0.14999948890512316;-9.7469508417412598;0.003130695710551387;0.54854596141469159;0.19369431383614591;271.92968748407179;250;250;0.21030002698370215;0.72995133421905645;0.15328702407892061;0.72889683504795777;0.54449444285147708;0.68466316901660562;0.37257352955048717;0.68425588992120323;0.95607407546748602
0.070000000000000007;0.15018364341562124;-9.7486688860222674;0.0031312619700307135;0.55405125430205482;0.22510466070808344;272.11737704459557;250;250;0.21365730251585632;0.72689468675221935;0.1550850106884761;0.72585869456517482;0.54497699515958997;0.68174677478942014;0.37131496148836857;0.68134061581743177;0.95615205004171422
0.080000000000000016;0.15038849265878529;-9.7390455492302745;0.0031280909875462809;0.55863953621993445;0.25649942148279253;272.32614936719222;250;250;0.21640660513911777;0.72415152131159866;0.1564906068340243;0.72313230334824463;0.54531516725662987;0.67868378108129945;0.3698759940953647;0.67827930764540423;0.95623813442732197
0.090000000000000011;0.15059066002821062;-9.7368932009205196;0.0031273812781260893;0.56531216121555117;0.28790263026687302;272.53217895808609;250;250;0.22051333160892517;0.72053148769164865;0.15866711250626592;0.71953523784066731;0.54586481464324865;0.67504009703054113;0.36826095106858214;0.67463764138976434;0.95632241857543321
0.10000000000000001;0.15082632036512231;-9.735612774686512;0.0031269590845889933;0.57310219362374237;0.3193061115327161;272.77232950432881;250;250;0.22536897558118246;0.71646103303180086;0.16124930850906999;0.71549026698656992;0.54651269501026611;0.67096935057203055;0.36647448750126582;0.67056902949780828;0.9564198229418821
0.11000000000000001;0.15109054537122585;-9.7297523506447625;0.003125027988418605;0.58115791517762649;0.35070254179917748;273.04157385689183;250;250;0.23042089011006384;0.71229425693894355;0.16390977777346177;0.71134946877068272;0.547153829295701;0.66661237251298644;0.36452181334567663;0.66621449732864124;0.95652795601131768
0.12000000000000001;0.15137071519475295;-9.7293342598244497;0.0031248902150406137;0.59117621534865816;0.38210580518284259;273.32704853352942;250;250;0.23683165326609321;0.70744864284025466;0.16732965045400178;0.70653414839779816;0.54798436902967418;0.66174383030178774;0.36240869407649551;0.66134859780438471;0.95664137170729846
0.13;0.15170478969197582;-9.7233882435128045;0.0031229309460024542;0.60142083598082841;0.413498829749812;273.66742526110653;250;250;0.24345008138242388;0.70258019357626467;0.17082779576073662;0.70169537340343524;0.54880144407850107;0.65662486394708408;0.36014126400892504;0.65623235487953657;0.95677493940112379
0.14000000000000001;0.15200920253377267;-9.7223628528878052;0.003122593189755803;0.61365091740690625;0.44490053591532408;273.97755884319361;250;250;0.25151469523101211;0.69714977242032694;0.17512948684954199;0.69629922294873647;0.54979446265328824;0.65104337131333767;0.35772611480407618;0.65065427010250854;0.95689506963724857
0.15000000000000002;0.15236375957112619;-9.7187815197274041;0.0031214127993543952;0.62673670141631055;0.47629528296196455;274.33875275372441;250;250;0.26028316043316202;0.69156983631959879;0.17979155695521803;0.69075370322079144;0.55083893766215575;0.64516632642527783;0.35517030816120382;0.64478068610872108;0.95703309441494044
0.16;0.15274661213024959;-9.7117487438484957;0.003119095866046342;0.64055581266320805;0.5076851342523544;274.72874035946461;250;250;0.26969439772415899;0.68591346250419194;0.18477625333304121;0.68513196748724714;0.55191325353088683;0.63903494481433376;0.35248109068449057;0.63865306446163206;0.95717985017854534
0.17000000000000001;0.15314986802459321;-9.7081781395241578;0.0031179194208197031;0.65641842074225654;0.53907841287590608;275.13947642662447;250;250;0.28074518379639218;0.67984885266890438;0.19065525103259123;0.67910426264288892;0.55316107815800986;0.63250173968324286;0.34966630419629324;0.63212383879332057;0.95733186738641685
0.18000000000000002;0.15357862405315253;-9.7030924328133423;0.0031162439421978791;0.67353196752380762;0.57046854224022514;275.5761463925362;250;250;0.29292105330304874;0.67366415260441914;0.19712323822568403;0.67295688037057988;0.55448579897889627;0.62569885651974899;0.3467339554498266;0.62532522219387499;0.95749062312235944
0.19;0.15402349882217103;-9.7059015758797464;0.0031171693057553502;0.69376268002948893;0.60186925451622131;276.02919016659848;250;250;0.30772417939877827;0.66695614294288674;0.20503322569572988;0.66628896727035647;0.55608809607093068;0.61842306523859691;0.34369239882853631;0.61805386818547781;0.95765222222990842
0.20000000000000001;0.15448193324406023;-9.6948821075722513;0.0031135389613377593;0.71309271963610121;0.63324925281812705;276.49599769441647;250;250;0.32212904685815602;0.66075685346774049;0.21264598731087436;0.66012670817763719;0.55751159990976318;0.61120399718413765;0.34055033023968823;0.61083990054163617;0.95781542451530477
0.21000000000000002;0.15504941396746288;-9.6891305931374347;0.0031116445539162039;0.73537434881346875;0.66463221019244556;277.07378062596092;250;250;0.33921742649283659;0.65417836290480957;0.22170761579586257;0.65358557220392233;0.55918893026786121;0.60358408390460161;0.33731645326931775;0.60322448283755781;0.95801278734154083
0.22000000000000003;0.15553907985242407;-9.6854187019631155;0.003110421835954608;0.75992734143450336;0.69602199728672498;277.5722808792417;250;250;0.35859081095809003;0.64749555446054163;0.23198737682237877;0.64694177801865671;0.5610111145504314;0.59570750631849712;0.33399995292241319;0.59535353981367278;0.95817895355733562
0.23000000000000001;0.15609218979643638;-9.6800332077309399;0.0031086482070245003;0.78631610880236369;0.72740679338478809;278.13530891620297;250;250;0.38003031531213871;0.64083233969605025;0.24333960321183776;0.64031629427239312;0.56293705672730443;0.5876430882250977;0.3306099575865124;0.58729471374392939;0.95836205476013747
0.24000000000000002;0.15664933780597515;-9.6785668351217993;0.0031081649976955235;0.81577704603016654;0.75879636492678126;278.70238269077458;250;250;0.40476065854268711;0.63404019616401108;0.25644103108769967;0.6335621451229918;0.56508048090838603;0.57929702381024117;0.32715594454930808;0.57895460133996102;0.95854157668133633
0.25;0.15727261103147627;-9.6686669802754999;0.0031049045709716913;0.84593620848638051;0.79017111066019463;279.3366834748648;250;250;0.43085632120639017;0.62755440576770793;0.27019498936073688;0.62711158235811792;0.56718479387642784;0.57095691189966868;0.32364728512293561;0.57062052547453945;0.95873657250659772
0.26000000000000001;0.15790829218382002;-9.6589425540059679;0.0031017022881856416;0.87867674848355626;0.82154569924401777;279.98352962190893;250;250;0.46014885210266027;0.62110916223522661;0.28561475934896241;0.62070079723950089;0.56943185335025925;0.56245784084091577;0.32009350205740578;0.56212784756267453;0.95892912148034115
0.27000000000000002;0.15854791491681697;-9.6564694861411926;0.0031008880453454648;0.91577180272378356;0.85293106814547404;280.63430378577505;250;250;0.49460422201330539;0.6145364402592306;0.30376738469297593;0.6141625388001728;0.57198669725527951;0.55366522595131173;0.31650421073672208;0.55334190857145971;0.95911642992819013
0.28000000000000003;0.159215406723488;-9.655847309203434;0.0031006830614671603;0.95631412454712628;0.88431768675908606;281.3133453042293;250;250;0.53374557896542452;0.60804114843359691;0.32435739935509028;0.6077003953527863;0.57473826363718239;0.54471896632995642;0.31288895742831868;0.54440251715316013;0.95930503451396387
0.29000000000000004;0.15991635362075637;-9.6425782692149156;0.0030963135123353463;0.99711590918712412;0.9156832027833286;282.02632555754462;250;250;0.57459082240650816;0.60200519304065014;0.34572814728293444;0.60169451686497821;0.57735410421386524;0.53595509951731346;0.30925736470139031;0.53564591027283015;0.95949556351295096
0.30000000000000004;0.16062874833511187;-9.6396920692637416;0.0030953633559726553;1;0.9466857836007635;282.75085133893168;250;250;0.58036766784929872;0.59571946782215601;0.34556117458239727;0.59541768731356604;0.58036766784929872;0.52689665770600236;0.3056186407804497;0.52659487719741171;0.95968132141206608
