kL1;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
-0.33000000000000002;0.14439447981530951;-9.8245396887683469;0.0015784010731375239;0.56178878448765468;-1.0318205678748753;266.21319105685751;250;250;0.25373964607598104;0.84127954481877187;0.2129689486954299;0.83932074466462148;0.58000073977921085;0.63400784508831631;0.36722799391919919;0.63315090608158886;0.95343149714105613
-0.32000000000000001;0.14354466162425497;-9.8113987730615921;0.0015762336795949203;0.54787500260104127;-1.0003839339039047;265.34578504856228;250;250;0.24558140394678951;0.85645674112966952;0.20982619507060624;0.85440587804469748;0.57904642184313349;0.64864032058885412;0.37508920286444863;0.6477705218702865;0.95298457403289738
-0.31;0.14271133146983594;-9.8224505232446937;0.0015780565247984612;0.53747706283966212;-0.96891473259895644;264.49502563486089;250;250;0.23994631027763372;0.86985913081914135;0.20820844248930628;0.8677292943091951;0.57862863341157289;0.66277126014373755;0.38298738210938121;0.66188805737334822;0.95253426106700478
-0.29999999999999999;0.14195248327952836;-9.8160561369531969;0.0015770017429604861;0.5275852304952211;-0.93747362544949298;263.72014631014861;250;250;0.23466967459797339;0.88327657787546798;0.20676047454813437;0.88107027421565254;0.57821793239201003;0.67694296952182176;0.39090281162230245;0.67604754146103696;0.95211373126700638
-0.28999999999999998;0.14124525453698844;-9.8164786154204222;0.0015770717012275376;0.51965508698008045;-0.906024109596544;262.99783798623042;250;250;0.23074421190032157;0.89555045375907549;0.20611821945269093;0.8932757955451176;0.57809966511129796;0.69078113889978332;0.39881548084624302;0.68987322587267286;0.9517127620541157
-0.27999999999999997;0.1405424092799509;-9.8110041433745252;0.0015761687336724743;0.51275298382431811;-0.87458413643319433;262.27987205885597;250;250;0.22749973206055429;0.90724778030386743;0.20586772649703222;0.90491414927133096;0.57809596952814812;0.70444305175993616;0.40670478854989767;0.70352469137928275;0.95130557133506544
-0.27000000000000002;0.13992940960415551;-9.8099568180539833;0.001575995880227333;0.5073682332167867;-0.84314281401355684;261.65357374552724;250;250;0.22526266351136567;0.91781823977339994;0.2062122845366732;0.9154303750220405;0.57833720037427794;0.71772697295575028;0.41455031139833787;0.71679689829749249;0.95094329766547481
-0.26000000000000001;0.13933604616293427;-9.8060826117045536;0.0015753570717561712;0.50295819275272391;-0.81170515587967385;261.04723813348664;250;250;0.22364875272744325;0.92762031502727771;0.20691683128717053;0.92518660964470656;0.57870843042818121;0.73072366591175242;0.42233165060319866;0.72978313153433627;0.95058625501507477
-0.25;0.13878678049062707;-9.8062100221275639;0.0015753780988104014;0.49974846233319148;-0.78026459068239662;260.48587615748795;250;250;0.22280819169672278;0.9363578743588975;0.20807724747143735;0.93388508693012251;0.57927146978459787;0.74331118341612745;0.43002800442933337;0.74236006235425211;0.95025012346702997
-0.23999999999999999;0.13827363195916381;-9.8031964112877201;0.0015748810423685138;0.49728992401591665;-0.74883030243341553;259.96134932203893;250;250;0.22243199627389362;0.9443478470907043;0.20949585926268707;0.94184228335892139;0.57993989292537407;0.75555438159168109;0.43761880961692523;0.75459338968639889;0.94993117921125481
