g1d;NAtoms;OmegaScattering;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.050000000000000003;1054;1;0.22546068837884364;-2.132883130170649;0.033582589036070559;0.16161152837616821;0.055001936351964334;35.076073999006582;26.350000000000001;26.350000000000001;0.018233983558499211;0.88738680967737849;0.015953453790548165;0.87492970142072723;0.39594557755149518;0.62048229001061461;0.24545007597158894;0.61990861847589807;0.77568269042037452
0.050000000000000003;1056;1;0.22536517711119794;-2.1345214472780754;0.033475015980836832;0.16161486387524138;0.054890322586825954;35.135067267993868;26.399999999999999;26.399999999999999;0.018256031098073798;0.88807101550607093;0.015984698503875336;0.87558453521487967;0.39610843782334737;0.62070795712171434;0.24563970566750204;0.62013247437321717;0.77597272775578774
0.050000000000000003;1059;1;0.22521731189033728;-2.136182873107737;0.033378118762717839;0.16158964835430639;0.056401667264030758;35.222969490721795;26.475000000000001;26.475000000000001;0.018270173904595326;0.88848676943959104;0.016003588700547969;0.87594068803706004;0.39633628864246317;0.62081569588920416;0.24582256975066982;0.62023735094423194;0.77640510980194033
0.050000000000000003;1061;1;0.22512540540239551;-2.1385750623124298;0.033283789912606859;0.16177900852984028;0.056288836001108872;35.28227220312948;26.525000000000002;26.525000000000002;0.018324754769819044;0.8887217970328547;0.016055571247529279;0.8761684098481296;0.39650759389453311;0.62102643604325647;0.24601166015871803;0.62044627630550397;0.77669365216260411
0.050000000000000003;1064;1;0.22498093000194763;-2.1438888447063631;0.033095515601022418;0.16232099629730587;0.054461733331543236;35.370411415023497;26.600000000000001;26.600000000000001;0.018465759325804836;0.88913707271616371;0.016187389205510407;0.8766164943398489;0.39678958432788819;0.62155600153475477;0.24639574549856263;0.62097331994217075;0.77712337904517137
0.050000000000000003;1066;1;0.22488581689412945;-2.1467346088781616;0.033009881846170347;0.16261902255129107;0.054358563342966022;35.429258941721507;26.650000000000002;26.650000000000002;0.01853975091191265;0.88910970216823104;0.016251855528140704;0.87659513902628172;0.39696498345643222;0.62175794116017791;0.24658411394313229;0.62117346420857655;0.77740900462140106
0.050000000000000003;1069;1;0.2247427204471385;-2.1477944509878411;0.032905727051793482;0.16245437600827287;0.055844723595308496;35.517410791761776;26.725000000000001;26.725000000000001;0.018529295152049902;0.88985568077975452;0.016255107428769924;0.87726528696217654;0.3971830430810383;0.62187625324331119;0.24676541155988638;0.62128888898597356;0.77783568751048748
0.050000000000000003;1071;1;0.22465074064548368;-2.1501833902492766;0.032813754500722811;0.16264379302419102;0.055735357794286344;35.576519202380261;26.775000000000002;26.775000000000002;0.018584183745257239;0.89008532776612348;0.01630739977567762;0.87748808337300988;0.39735226884093688;0.62208605636666325;0.24695319640711899;0.62149688267157277;0.77811977525912956
0.050000000000000003;1073;1;0.22455317797466676;-2.1527621256015665;0.032725232384852164;0.16287812196825202;0.055628212320944039;35.634955981559571;26.825000000000003;26.825000000000003;0.018647105599719101;0.89020917994878057;0.016364903535854687;0.87761092188490675;0.39752277554255172;0.6222930552466035;0.24714074147399462;0.62170209275855726;0.77840178071497645
0.050000000000000003;1076;1;0.224417405252752;-2.1581704707637082;0.032544248332394193;0.1634420864584126;0.053832780279192263;35.723743853659549;26.900000000000002;26.900000000000002;0.018793029267692492;0.89055104463267087;0.016500060854709106;0.87798835513307705;0.39780324300074676;0.62281588478752947;0.24752208776941201;0.62222239794296341;0.77882543718715236
0.050000000000000003;1078;1;0.22431796562934286;-2.1601523252017616;0.032447775339823168;0.16353615256348655;0.053727144302133073;35.781871007319559;26.949999999999999;26.949999999999999;0.018831301057804714;0.891007705815139;0.01654193772376222;0.87842776624859609;0.39796550796579616;0.62303349952503828;0.24770894648892311;0.62243823027550638;0.77910485097730842
0.050000000000000003;1081;1;0.22417846095824606;-2.1611852081306084;0.032346135515086069;0.16337544311494948;0.055187422196939478;35.870093439447835;27.024999999999999;27.024999999999999;0.018821288638975867;0.8917410425234551;0.016545535151833886;0.87908620228961043;0.39818015995997108;0.62315158461430609;0.24788841724031255;0.62255341216707705;0.77952444702506385
0.050000000000000003;1083;1;0.22408326973320042;-2.1638176591887692;0.032260722089743107;0.16362255108102475;0.055083297872281917;35.928610910230503;27.075000000000003;27.075000000000003;0.018886801277103304;0.89182797298498506;0.01660478275387884;0.8791739008769589;0.39834954282084373;0.62335630254872143;0.24807470318952438;0.6227563396529241;0.77980262344886409
0.050000000000000003;1086;1;0.22392054339052236;-2.1689281659021598;0.032079888693528125;0.16411654372801104;0.053317182940200311;36.014020967854968;27.150000000000002;27.150000000000002;0.019021054328350374;0.89233578925242363;0.016733046876243635;0.87971184916408529;0.39862076424146614;0.62388605970097621;0.24845381726734206;0.62328368101978793;0.7802138878752588
0.050000000000000003;1088;1;0.22385266244062199;-2.1714441732782666;0.031994004481010259;0.1643374753901643;0.053212729608887226;36.075588305617174;27.200000000000003;27.200000000000003;0.019082086208564355;0.89246862871636068;0.01678919173167814;0.879840471747941;0.39879070571166586;0.62408770075437348;0.24863940302988094;0.62348344499696662;0.78049594133527989
0.050000000000000003;1091;1;0.22371075093396925;-2.1734393314737623;0.031909365075851744;0.16440325626725477;0.054659156635140746;36.163254366396139;27.275000000000002;27.275000000000002;0.019112532759346473;0.89266019337225122;0.016818737178502959;0.8799847403938762;0.39901346741475008;0.62418860329875181;0.24881739891271618;0.62358145584616498;0.78090860335725221
