OmegaScattering;OmegaStorageRetrieval;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
12.882495516931343;12.882495516931343;0.13349646687507671;-10.027590641122146;0.26039552398123833;0.52181382756426176;0.0046343699003899798;1.5369760787568088;1.5063989651858936;1.5063989651858936;0.25638481196466972;0.9920216142617273;0.25368742480260814;0.98947914604850584;0.60085692091685661;0.90338279027551072;0.54215195153944962;0.90229792262719022;0.94672865026897579
13.182567385564074;13.182567385564074;0.13349107384681752;-10.041321739297196;0.27270702830980365;0.52182137328631573;0.004607585468963853;1.4677689916016887;1.4385998433428919;1.4385998433428919;0.25639036491648426;0.99201848621414901;0.25369214350293945;0.9894761200779767;0.60085734201115448;0.90338350839153125;0.54215277548744256;0.90229866156379246;0.94672479121265374
13.48962882591654;13.48962882591654;0.13349564552307186;-10.053325059752748;0.28553322375844237;0.52181941152391254;0.0045746925898456732;1.4017342231133048;1.3738521846440606;1.3738521846440606;0.25638947980723537;0.99201900624619166;0.25369137080713927;0.98947652219535431;0.60085861634507043;0.9033831443102871;0.54215367995652608;0.90229825321364721;0.94672806257543074
13.803842646028853;13.803842646028853;0.13349731445312557;-10.066098621230408;0.29896751629029639;0.52181907244997006;0.0045368861242042766;1.3386547567097251;1.3120186506244307;1.3120186506244307;0.25638963629119838;0.99201977340235237;0.25369174783507603;0.98947738880889013;0.60085937482893048;0.90338371303658072;0.54215473198456798;0.90229886508623391;0.94672925671416086
14.125375446227547;14.125375446227547;0.13350121974945123;-10.07797692094354;0.31298548321138042;0.52181325234004106;0.0045018769665997509;1.2784254041907008;1.2529680840681798;1.2529680840681798;0.25638575390310497;0.9920242335679621;0.25368913427909873;0.98948217838567831;0.60085938432279584;0.90338502801921572;0.54215562500768433;0.90230033707258461;0.94673205078856026
14.454397707459272;14.454397707459272;0.13349877834320123;-10.094195773940369;0.32778310692733464;0.52182045165358215;0.0044667531588722586;1.2208748207977509;1.1965752308065964;1.1965752308065964;0.25639133954519666;0.99202016689794525;0.25369358029707934;0.98947796266089649;0.60086077781912295;0.90338479008610018;0.54215668849136589;0.90230001442126295;0.94673030410011894
14.791083881682072;14.791083881682072;0.13348103284835872;-10.110318734984682;0.3432524790997219;0.5218297608870599;0.0044288672311891108;1.1658433689477103;1.1427204740371879;1.1427204740371879;0.25639729715141663;0.99202259833381257;0.25370046738516816;0.98948183231176634;0.60085751578440916;0.90339100696412833;0.54215783068569556;0.90230681391730261;0.94671760473974231
15.135612484362079;15.135612484362079;0.13349865674972594;-10.126116135459229;0.35941357232933391;0.52182599760935611;0.0043891386476344269;1.1134505267217569;1.0912895806004153;1.0912895806004153;0.25639616523453518;0.99201790498964248;0.25369778518887282;0.98947573945501854;0.60086283200939328;0.90338543699998042;0.54215893057738229;0.90230066114142127;0.94673021710382987
15.488166189124811;15.488166189124811;0.13349442124366817;-10.145784303288741;0.37645367010142561;0.52183773993997451;0.0043506374734374612;1.0633189233083011;1.0421734586758387;1.0421734586758387;0.25640512072663629;0.99201066509926505;0.25370470371680898;0.98946816271775506;0.6008648837479561;0.90338452038541239;0.54216012419100512;0.90229956660010813;0.94672718655509891
15.848931924611133;15.848931924611133;0.13350053429603637;-10.160018083195965;0.39405315533292573;0.52182838504895801;0.0042992391061502794;1.0154866010864676;0.99526792638374351;0.99526792638374351;0.25639882450719559;0.99201784150564909;0.25370044588255813;0.98947585415095485;0.60086480057022451;0.90338660126803882;0.54216144743907713;0.90230189374475334;0.9467315603969384
